time,m_x,m_y,m_z,qfi,qfi_raw
295, 2.786569578357868E-001,-9.057937445557826E-002,-2.706797698690339E-001, 5.543663797197459E-002, 1.929749367804436E+006
301, 2.133927464704122E-001,-3.623343599356630E-002,-2.698251980489926E-001, 5.547667215308739E-002, 2.010496789496748E+006
309, 1.707636680295356E-001,-5.791227597254382E-002,-2.409379652476560E-001, 5.615088481404913E-002, 2.144537053172090E+006
316, 2.175058501956411E-001,-2.463494496384896E-002, 2.845777913289642E-001, 5.713895609404793E-002, 2.282267039890900E+006
323, 2.267537464849085E-001, 6.501570647595500E-002,-2.215796509802688E-001, 5.787755585009673E-002, 2.415323009713897E+006
331, 1.469869544517903E-001,-3.133171211855575E-002,-3.061901328060895E-001, 5.797080638649113E-002, 2.540535807404142E+006
338, 2.772483529099029E-001,-5.215055043619687E-002, 2.828563221653297E-001, 5.779498617636719E-002, 2.641092160293157E+006
346, 2.046751229097499E-001, 1.362433505296148E-002, 2.802423996790609E-001, 5.779465291936042E-002, 2.767577867557661E+006
354, 1.178137152196813E-001, 4.664560569378776E-002, 2.305656598230427E-001, 5.826944404655841E-002, 2.920837460055405E+006
363, 2.825474379119030E-001,-7.891373249278252E-002,-1.414447050179695E-001, 5.925718313014984E-002, 3.123303905550686E+006
371, 2.946230812877760E-001,-3.440749302143307E-002,-2.392238891128464E-001, 6.001332087533257E-002, 3.304117399440660E+006
380, 1.266277727525950E-001, 3.264409686922859E-003, 3.335006559751696E-001, 6.035107830088594E-002, 3.485878282659172E+006
389, 2.411464633129433E-001,-6.924142926293775E-002,-2.798673145812991E-001, 6.030979375371077E-002, 3.650455320242107E+006
398, 2.491048133442925E-001,-1.117837663327695E-002, 2.014475696773840E-001, 6.045639716807626E-002, 3.830614054804781E+006
407, 1.799116243049190E-001,-9.656692661260484E-002,-1.613350269212222E-001, 6.131558829821045E-002, 4.062746354404105E+006
416, 2.601626123098159E-001, 7.099395317988784E-003, 1.138447202672184E-001, 6.233253901348116E-002, 4.314807948606798E+006
426, 1.678590883352688E-001, 4.440189707941209E-002, 2.521857567242812E-001, 6.297098192523472E-002, 4.571088766345558E+006
436, 1.564462759706720E-001,-6.779077541983751E-004, 2.704190570865909E-001, 6.290096573646663E-002, 4.782888793055744E+006
446, 3.493357410075162E-001, 2.783601696955895E-002, 1.939798410651786E-001, 6.313099863790850E-002, 5.023106290023283E+006
457, 3.235944637178932E-001,-9.603219994240478E-002,-1.417039266205500E-001, 6.407815889414921E-002, 5.353063762753667E+006
467, 1.579668102821260E-001,-1.096056603993827E-001,-1.630923402986644E-001, 6.506774056850795E-002, 5.676223389138132E+006
478, 2.277472250330574E-001,-5.777927026199166E-002, 2.453317757018623E-001, 6.558596008487795E-002, 5.994137001613301E+006
489, 1.561612907127920E-001, 2.481243481692537E-002,-2.373371066640323E-001, 6.555438493960576E-002, 6.270172032457388E+006
501, 2.099246063007871E-001, 7.673066337083428E-003,-1.610031843219284E-001, 6.645313545159405E-002, 6.671921380594224E+006
512, 1.840331924021985E-001, 3.991624864060150E-002, 1.679058319935185E-001, 6.751055351817271E-002, 7.078994616587147E+006
524, 1.938902193450242E-001,-2.686568975074484E-002, 2.124194491307929E-001, 6.818567531802139E-002, 7.488859994448416E+006
537, 3.038916432757873E-001, 5.282469606958673E-002,-1.886052525256592E-001, 6.834009992964823E-002, 7.882866510645093E+006
549, 1.441347312839149E-001, 2.092784699701857E-002,-1.617315308842099E-001, 6.900561305259639E-002, 8.319344311866242E+006
562, 2.247403042698123E-001, 1.190828967809739E-001, 1.389757314390264E-001, 7.018119672118406E-002, 8.866523958882263E+006
575, 2.157126041808027E-001, 9.250011931808431E-002,-2.207119140378039E-001, 7.079434922923594E-002, 9.362552685566453E+006
588, 2.202591406070372E-001, 4.250527735093738E-002, 1.372004008151744E-001, 7.106350383751862E-002, 9.827912028319616E+006
602, 2.111642879418836E-001, 4.089297338270794E-002, 1.790808051002998E-001, 7.198804529383629E-002, 1.043550222666698E+007
616, 2.405788798114090E-001,-4.202852230566114E-002, 1.599738721292320E-001, 7.307764925769507E-002, 1.109190099069118E+007
630, 2.332932961816604E-001, 6.777530167316050E-002, 1.461959484360109E-001, 7.338289885944149E-002, 1.165026902292493E+007
