time_points,initial_state,qfi_values,m_0_values,m_1_values,N,h,J,tau
822,PHYS,0.04416745949539377,0.45568091769448743,0.0001630842731617732,40,0.4,1.0,1.0
831,PHYS,0.04429066435337476,0.45568091769436514,0.0001630842731756618,40,0.4,1.0,1.0
841,PHYS,0.04439556998641026,0.45568091769422303,0.0001630842731886434,40,0.4,1.0,1.0
851,PHYS,0.044319041528859446,0.4556809176940842,0.0001630842732060961,40,0.4,1.0,1.0
860,PHYS,0.0443245025507325,0.45568091769395735,0.000163084273220698,40,0.4,1.0,1.0
870,PHYS,0.04414182065604091,0.4556809176938179,0.00016308427323655784,40,0.4,1.0,1.0
881,PHYS,0.04397674944255755,0.45568091769366603,0.00016308427325369829,40,0.4,1.0,1.0
891,PHYS,0.043699070446197384,0.45568091769352603,0.00016308427326867104,40,0.4,1.0,1.0
901,PHYS,0.043570244546958105,0.4556809176933852,0.00016308427328420305,40,0.4,1.0,1.0
912,PHYS,0.043272294630084564,0.45568091769323066,0.00016308427330189273,40,0.4,1.0,1.0
922,PHYS,0.043169325711881305,0.45568091769309105,0.0001630842733173041,40,0.4,1.0,1.0
933,PHYS,0.04294803831572057,0.4556809176929386,0.00016308427333483962,40,0.4,1.0,1.0
944,PHYS,0.042948460633827734,0.45568091769278374,0.00016308427335169143,40,0.4,1.0,1.0
954,PHYS,0.04292844353139741,0.45568091769264407,0.00016308427336703124,40,0.4,1.0,1.0
966,PHYS,0.04308799904894484,0.4556809176924769,0.00016308427338595222,40,0.4,1.0,1.0
977,PHYS,0.04324160614265125,0.4556809176923246,0.00016308427340183118,40,0.4,1.0,1.0
988,PHYS,0.04353780420000562,0.4556809176921698,0.00016308427342005827,40,0.4,1.0,1.0
1000,PHYS,0.04383370740762632,0.45568091769200203,0.0001630842734383714,40,0.4,1.0,1.0
1011,PHYS,0.044142065827176516,0.45568091769184943,0.0001630842734540866,40,0.4,1.0,1.0
1023,PHYS,0.04451700011227046,0.4556809176916817,0.0001630842734745591,40,0.4,1.0,1.0
1035,PHYS,0.044743699639281445,0.45568091769151325,0.00016308427349117917,40,0.4,1.0,1.0
1047,PHYS,0.04498023806851978,0.45568091769134816,0.0001630842735111172,40,0.4,1.0,1.0
1059,PHYS,0.045082762498349,0.4556809176911796,0.00016308427352919498,40,0.4,1.0,1.0
1071,PHYS,0.045161343623191345,0.455680917691012,0.00016308427354775733,40,0.4,1.0,1.0
1083,PHYS,0.04513307327008409,0.4556809176908422,0.00016308427356623786,40,0.4,1.0,1.0
1096,PHYS,0.04502874752874263,0.4556809176906615,0.0001630842735879323,40,0.4,1.0,1.0
1109,PHYS,0.044882226294801875,0.4556809176904809,0.00016308427360854083,40,0.4,1.0,1.0
1122,PHYS,0.04459948114572355,0.4556809176902978,0.0001630842736282711,40,0.4,1.0,1.0
1135,PHYS,0.04449037423028059,0.45568091769011687,0.00016308427364719046,40,0.4,1.0,1.0
1148,PHYS,0.04430693308071305,0.45568091768993463,0.00016308427366908406,40,0.4,1.0,1.0
1161,PHYS,0.04421747020574428,0.4556809176897551,0.00016308427368977465,40,0.4,1.0,1.0
1174,PHYS,0.04423351106117266,0.45568091768957186,0.000163084273709449,40,0.4,1.0,1.0
1188,PHYS,0.04431952779912885,0.4556809176893764,0.00016308427373149247,40,0.4,1.0,1.0
1202,PHYS,0.04453145256371465,0.45568091768918056,0.00016308427375298675,40,0.4,1.0,1.0
1216,PHYS,0.04481559766294703,0.455680917688985,0.0001630842737748439,40,0.4,1.0,1.0
1230,PHYS,0.045143667920621654,0.4556809176887893,0.00016308427379645786,40,0.4,1.0,1.0
1244,PHYS,0.045490590712826545,0.4556809176885938,0.00016308427381827028,40,0.4,1.0,1.0
1258,PHYS,0.045797492688640584,0.45568091768839836,0.00016308427383988607,40,0.4,1.0,1.0
1273,PHYS,0.046071964830571695,0.4556809176881901,0.0001630842738633148,40,0.4,1.0,1.0
1288,PHYS,0.04616248269480033,0.45568091768797947,0.0001630842738868224,40,0.4,1.0,1.0
1303,PHYS,0.046268709092733375,0.4556809176877695,0.00016308427390654238,40,0.4,1.0,1.0
1318,PHYS,0.0461998590581478,0.45568091768756086,0.0001630842739332533,40,0.4,1.0,1.0
1333,PHYS,0.0460271979249911,0.4556809176873517,0.00016308427395483484,40,0.4,1.0,1.0
1348,PHYS,0.04590069424037772,0.45568091768714114,0.0001630842739801755,40,0.4,1.0,1.0
1364,PHYS,0.045740435558967396,0.45568091768691854,0.00016308427400492931,40,0.4,1.0,1.0
1380,PHYS,0.04561524122211086,0.45568091768669444,0.00016308427403003423,40,0.4,1.0,1.0
1396,PHYS,0.04560576516189137,0.45568091768647145,0.00016308427405483452,40,0.4,1.0,1.0
1412,PHYS,0.045736458756051715,0.4556809176862474,0.0001630842740795142,40,0.4,1.0,1.0
1428,PHYS,0.04598014516805921,0.4556809176860247,0.00016308427410477306,40,0.4,1.0,1.0
1445,PHYS,0.046280527147438875,0.45568091768578894,0.00016308427413073702,40,0.4,1.0,1.0
1462,PHYS,0.04665389665646026,0.45568091768554925,0.00016308427415726994,40,0.4,1.0,1.0
1479,PHYS,0.04701388129018907,0.455680917685313,0.00016308427418042226,40,0.4,1.0,1.0
1496,PHYS,0.04730754684703669,0.45568091768507485,0.00016308427421058287,40,0.4,1.0,1.0
1513,PHYS,0.047519638305857835,0.4556809176848383,0.00016308427423514376,40,0.4,1.0,1.0
1531,PHYS,0.047575649145315764,0.4556809176845875,0.00016308427426359255,40,0.4,1.0,1.0
1548,PHYS,0.04748601912500262,0.455680917684348,0.00016308427429105043,40,0.4,1.0,1.0
1566,PHYS,0.04735836316718114,0.45568091768409663,0.0001630842743191649,40,0.4,1.0,1.0
1584,PHYS,0.047224106906729194,0.45568091768384517,0.00016308427434718123,40,0.4,1.0,1.0
1603,PHYS,0.047128383737134384,0.4556809176835837,0.00016308427437884687,40,0.4,1.0,1.0
1621,PHYS,0.04718199434035142,0.4556809176833315,0.0001630842744044958,40,0.4,1.0,1.0
1640,PHYS,0.04734403545161981,0.45568091768306357,0.00016308427443403848,40,0.4,1.0,1.0
1659,PHYS,0.04764520127264095,0.4556809176828026,0.0001630842744645089,40,0.4,1.0,1.0
1678,PHYS,0.04800800532884031,0.45568091768253255,0.00016308427449374663,40,0.4,1.0,1.0
1698,PHYS,0.048421710991836384,0.4556809176822531,0.00016308427452455185,40,0.4,1.0,1.0
1717,PHYS,0.04872722170539687,0.4556809176819912,0.00016308427455569152,40,0.4,1.0,1.0
1737,PHYS,0.048963672028460255,0.45568091768170965,0.00016308427458282208,40,0.4,1.0,1.0
1757,PHYS,0.049051796595144,0.45568091768142915,0.00016308427461448615,40,0.4,1.0,1.0
1778,PHYS,0.0489829143904255,0.4556809176811358,0.0001630842746491473,40,0.4,1.0,1.0
1798,PHYS,0.0489047812092932,0.45568091768085683,0.00016308427467999625,40,0.4,1.0,1.0
1819,PHYS,0.048824809332686375,0.4556809176805672,0.00016308427471363462,40,0.4,1.0,1.0
1840,PHYS,0.048814251612861674,0.45568091768027036,0.000163084274745591,40,0.4,1.0,1.0
1862,PHYS,0.048988282192089845,0.4556809176799631,0.0001630842747795412,40,0.4,1.0,1.0
1883,PHYS,0.049285007137612885,0.4556809176796695,0.0001630842748101255,40,0.4,1.0,1.0
1905,PHYS,0.049710390873533065,0.455680917679363,0.00016308427484379995,40,0.4,1.0,1.0
1927,PHYS,0.05011846866216841,0.4556809176790536,0.0001630842748783945,40,0.4,1.0,1.0
1949,PHYS,0.05046106048354932,0.45568091767874846,0.00016308427491405487,40,0.4,1.0,1.0
1972,PHYS,0.05065933060923788,0.45568091767842667,0.00016308427495104056,40,0.4,1.0,1.0
1995,PHYS,0.05072873964269156,0.4556809176781057,0.0001630842749859779,40,0.4,1.0,1.0
2018,PHYS,0.050673554787920384,0.4556809176777838,0.00016308427502274291,40,0.4,1.0,1.0
2041,PHYS,0.050628794445095396,0.45568091767746577,0.00016308427505845878,40,0.4,1.0,1.0
2065,PHYS,0.050613633608228153,0.45568091767712743,0.00016308427509330176,40,0.4,1.0,1.0
2089,PHYS,0.050812756442889476,0.4556809176767933,0.00016308427513111562,40,0.4,1.0,1.0
2113,PHYS,0.051177957024838086,0.4556809176764565,0.00016308427516735345,40,0.4,1.0,1.0
2137,PHYS,0.05160742005265509,0.45568091767612273,0.00016308427520692753,40,0.4,1.0,1.0
2162,PHYS,0.05208283570585078,0.45568091767577307,0.00016308427524664159,40,0.4,1.0,1.0
2187,PHYS,0.052377044617250935,0.4556809176754255,0.0001630842752843588,40,0.4,1.0,1.0
2213,PHYS,0.05249190908369695,0.4556809176750612,0.0001630842753237577,40,0.4,1.0,1.0
2238,PHYS,0.05248418297486257,0.45568091767471114,0.0001630842753645658,40,0.4,1.0,1.0
2264,PHYS,0.05243505625901189,0.4556809176743476,0.00016308427540526194,40,0.4,1.0,1.0
2290,PHYS,0.05254227007870411,0.4556809176739847,0.0001630842754459752,40,0.4,1.0,1.0
2317,PHYS,0.05276480146949592,0.455680917673608,0.00016308427548588755,40,0.4,1.0,1.0
2344,PHYS,0.05316555565281234,0.45568091767323093,0.00016308427552999132,40,0.4,1.0,1.0
2371,PHYS,0.05366579932922032,0.45568091767285424,0.00016308427557078508,40,0.4,1.0,1.0
2398,PHYS,0.054059145558947225,0.45568091767247676,0.00016308427561389054,40,0.4,1.0,1.0
2426,PHYS,0.05431267567471271,0.4556809176720851,0.00016308427565747953,40,0.4,1.0,1.0
2454,PHYS,0.054380865286668155,0.45568091767169394,0.0001630842757010904,40,0.4,1.0,1.0
2483,PHYS,0.05437888313564751,0.45568091767129204,0.00016308427574652888,40,0.4,1.0,1.0
2511,PHYS,0.05443697091724112,0.4556809176708979,0.00016308427578849808,40,0.4,1.0,1.0
2540,PHYS,0.0547103124816646,0.4556809176704927,0.00016308427583463722,40,0.4,1.0,1.0
2570,PHYS,0.055156162179056875,0.45568091767007435,0.00016308427588125618,40,0.4,1.0,1.0
2600,PHYS,0.0556495649988611,0.4556809176696547,0.0001630842759278911,40,0.4,1.0,1.0
2630,PHYS,0.056071881142482,0.45568091766923596,0.0001630842759748419,40,0.4,1.0,1.0
2660,PHYS,0.056272570115164476,0.45568091766881713,0.00016308427602121958,40,0.4,1.0,1.0
2691,PHYS,0.05633655317266657,0.45568091766838287,0.00016308427606789855,40,0.4,1.0,1.0
2722,PHYS,0.056371191776557944,0.45568091766795044,0.0001630842761175972,40,0.4,1.0,1.0
2754,PHYS,0.05659336519572575,0.4556809176675037,0.00016308427616756188,40,0.4,1.0,1.0
2786,PHYS,0.056980824484837836,0.45568091766705693,0.0001630842762174109,40,0.4,1.0,1.0
2818,PHYS,0.057529290394374565,0.45568091766661,0.00016308427626698894,40,0.4,1.0,1.0
2851,PHYS,0.05797772880892495,0.4556809176661515,0.0001630842763178722,40,0.4,1.0,1.0
2884,PHYS,0.058251643191228664,0.45568091766568797,0.00016308427637005407,40,0.4,1.0,1.0
2917,PHYS,0.058323186442069144,0.45568091766522584,0.00016308427641738564,40,0.4,1.0,1.0
2951,PHYS,0.05839654141890405,0.45568091766475344,0.00016308427647418328,40,0.4,1.0,1.0
2985,PHYS,0.05866057015082061,0.4556809176642768,0.0001630842765240205,40,0.4,1.0,1.0
3019,PHYS,0.05912043191475194,0.45568091766380475,0.00016308427657902232,40,0.4,1.0,1.0
3054,PHYS,0.05967951098564912,0.4556809176633137,0.0001630842766342594,40,0.4,1.0,1.0
3090,PHYS,0.06008709086602898,0.4556809176628107,0.0001630842766902299,40,0.4,1.0,1.0
3126,PHYS,0.060273144208024404,0.45568091766230767,0.00016308427674619521,40,0.4,1.0,1.0
3162,PHYS,0.060351272320567334,0.45568091766180474,0.00016308427680234995,40,0.4,1.0,1.0
3198,PHYS,0.06055671887267439,0.45568091766130187,0.000163084276858555,40,0.4,1.0,1.0
3235,PHYS,0.06097032152596119,0.4556809176607871,0.0001630842769154626,40,0.4,1.0,1.0
3273,PHYS,0.06155661805173602,0.4556809176602564,0.00016308427697442964,40,0.4,1.0,1.0
3311,PHYS,0.06199539794579198,0.45568091765972574,0.00016308427703414508,40,0.4,1.0,1.0
3349,PHYS,0.06222110987940581,0.45568091765919616,0.00016308427709474035,40,0.4,1.0,1.0
3388,PHYS,0.0623322765691505,0.455680917658648,0.0001630842771541454,40,0.4,1.0,1.0
3427,PHYS,0.06256163674896249,0.45568091765810426,0.00016308427721340723,40,0.4,1.0,1.0
3467,PHYS,0.0630267304306703,0.45568091765754576,0.00016308427727411407,40,0.4,1.0,1.0
3507,PHYS,0.06359476695299786,0.45568091765698926,0.00016308427734041441,40,0.4,1.0,1.0
3548,PHYS,0.06399736710470626,0.45568091765641344,0.00016308427740290878,40,0.4,1.0,1.0
3589,PHYS,0.06416183030526322,0.4556809176558435,0.0001630842774684796,40,0.4,1.0,1.0
3630,PHYS,0.06430481375568806,0.45568091765526814,0.0001630842775303426,40,0.4,1.0,1.0
3672,PHYS,0.0646657797086918,0.45568091765468166,0.00016308427759584488,40,0.4,1.0,1.0
3715,PHYS,0.06523419345240704,0.45568091765408153,0.00016308427766058563,40,0.4,1.0,1.0
3758,PHYS,0.06573035584684857,0.4556809176534803,0.0001630842777297204,40,0.4,1.0,1.0
3801,PHYS,0.06596960908383927,0.4556809176528813,0.00016308427779569145,40,0.4,1.0,1.0
3845,PHYS,0.0660969694999695,0.45568091765226526,0.00016308427786311807,40,0.4,1.0,1.0
3890,PHYS,0.06642296811652801,0.4556809176516364,0.00016308427793525969,40,0.4,1.0,1.0
3935,PHYS,0.06697014037721571,0.45568091765100965,0.00016308427800535412,40,0.4,1.0,1.0
3981,PHYS,0.06749125414951285,0.45568091765036645,0.00016308427807481472,40,0.4,1.0,1.0
4027,PHYS,0.06771654862252484,0.4556809176497241,0.00016308427814705901,40,0.4,1.0,1.0
4073,PHYS,0.0678471373791916,0.45568091764908036,0.0001630842782177927,40,0.4,1.0,1.0
4120,PHYS,0.06820054312307229,0.45568091764842367,0.00016308427829276885,40,0.4,1.0,1.0
4168,PHYS,0.06875536884612887,0.45568091764775254,0.0001630842783678266,40,0.4,1.0,1.0
4216,PHYS,0.0692014282380634,0.4556809176470827,0.0001630842784423603,40,0.4,1.0,1.0
4265,PHYS,0.06937607970289349,0.45568091764639923,0.0001630842785180069,40,0.4,1.0,1.0
4315,PHYS,0.06955833741969848,0.45568091764570157,0.00016308427859499443,40,0.4,1.0,1.0
4365,PHYS,0.0699863002435035,0.4556809176450042,0.00016308427867422204,40,0.4,1.0,1.0
4415,PHYS,0.07053744854752747,0.45568091764430374,0.00016308427875215138,40,0.4,1.0,1.0
4466,PHYS,0.07084392156497166,0.45568091764359026,0.00016308427883151704,40,0.4,1.0,1.0
4518,PHYS,0.07095420258098625,0.45568091764286356,0.0001630842789119985,40,0.4,1.0,1.0
4570,PHYS,0.07126675970868653,0.4556809176421376,0.00016308427899331958,40,0.4,1.0,1.0
4623,PHYS,0.07178067312243772,0.45568091764139884,0.00016308427907549126,40,0.4,1.0,1.0
4677,PHYS,0.07216802601038488,0.4556809176406441,0.00016308427915840418,40,0.4,1.0,1.0
4731,PHYS,0.07227390031055095,0.4556809176398895,0.00016308427924208863,40,0.4,1.0,1.0
4786,PHYS,0.07250719911914524,0.45568091763912016,0.00016308427932892888,40,0.4,1.0,1.0
4841,PHYS,0.07300869940551996,0.45568091763835283,0.0001630842794129693,40,0.4,1.0,1.0
4897,PHYS,0.07337528466145893,0.4556809176375715,0.0001630842795011259,40,0.4,1.0,1.0
4954,PHYS,0.0734771901003601,0.45568091763677343,0.0001630842795904178,40,0.4,1.0,1.0
5011,PHYS,0.07368955869939245,0.4556809176359784,0.00016308427967688736,40,0.4,1.0,1.0
5069,PHYS,0.07414571273106918,0.45568091763516766,0.0001630842797678403,40,0.4,1.0,1.0
5128,PHYS,0.07446938941708195,0.45568091763434265,0.000163084279861489,40,0.4,1.0,1.0
5188,PHYS,0.07452496764605152,0.45568091763350393,0.00016308427995454373,40,0.4,1.0,1.0
5248,PHYS,0.07476545909965424,0.45568091763266605,0.0001630842800477844,40,0.4,1.0,1.0
5308,PHYS,0.07520606812067257,0.4556809176318282,0.00016308428014120204,40,0.4,1.0,1.0
5370,PHYS,0.07540047429411229,0.4556809176309614,0.00016308428023768129,40,0.4,1.0,1.0
5432,PHYS,0.07543629021001438,0.4556809176300957,0.00016308428033463276,40,0.4,1.0,1.0
5495,PHYS,0.0757350482435958,0.45568091762921786,0.00016308428043244503,40,0.4,1.0,1.0
5559,PHYS,0.07608212893374798,0.4556809176283257,0.0001630842805314517,40,0.4,1.0,1.0
5623,PHYS,0.07610536211249742,0.4556809176274282,0.00016308428062904168,40,0.4,1.0,1.0
5688,PHYS,0.07619933081067694,0.4556809176265193,0.0001630842807323165,40,0.4,1.0,1.0
5754,PHYS,0.07655730885041562,0.45568091762559726,0.00016308428083554593,40,0.4,1.0,1.0
5821,PHYS,0.07666998397872599,0.45568091762466184,0.00016308428093816384,40,0.4,1.0,1.0
5888,PHYS,0.0766414933611192,0.45568091762372565,0.00016308428104341906,40,0.4,1.0,1.0
5956,PHYS,0.07688992429369458,0.45568091762277574,0.00016308428114948314,40,0.4,1.0,1.0
6025,PHYS,0.07708450131254126,0.4556809176218123,0.00016308428125666498,40,0.4,1.0,1.0
6095,PHYS,0.07697482606835708,0.45568091762083596,0.0001630842813646949,40,0.4,1.0,1.0
6165,PHYS,0.07710381177136706,0.4556809176198554,0.00016308428147342456,40,0.4,1.0,1.0
6237,PHYS,0.07730601981253435,0.45568091761885016,0.00016308428158581524,40,0.4,1.0,1.0
6309,PHYS,0.07717616411300855,0.4556809176178443,0.00016308428169763757,40,0.4,1.0,1.0
6382,PHYS,0.0772065584084804,0.4556809176168241,0.00016308428181216437,40,0.4,1.0,1.0
6456,PHYS,0.07737431684015253,0.45568091761579066,0.00016308428192757138,40,0.4,1.0,1.0
6531,PHYS,0.07721298516868659,0.45568091761474283,0.00016308428204322398,40,0.4,1.0,1.0
6606,PHYS,0.07717736860721827,0.4556809176136947,0.00016308428216121746,40,0.4,1.0,1.0
6683,PHYS,0.07728807545895275,0.4556809176126192,0.00016308428227932852,40,0.4,1.0,1.0
6760,PHYS,0.07707010740721361,0.45568091761154317,0.00016308428240071962,40,0.4,1.0,1.0
6839,PHYS,0.0770083275531022,0.4556809176104399,0.00016308428251966838,40,0.4,1.0,1.0
6918,PHYS,0.07702130588133588,0.4556809176093359,0.00016308428264624,40,0.4,1.0,1.0
6998,PHYS,0.07673036998705357,0.45568091760821783,0.00016308428277046405,40,0.4,1.0,1.0
7079,PHYS,0.07668348072751886,0.4556809176070876,0.00016308428289563275,40,0.4,1.0,1.0
7161,PHYS,0.07656507744440906,0.4556809176059399,0.00016308428302061196,40,0.4,1.0,1.0
7244,PHYS,0.07623131845785205,0.45568091760478124,0.0001630842831534779,40,0.4,1.0,1.0
7328,PHYS,0.07619163691675628,0.4556809176036071,0.00016308428328444443,40,0.4,1.0,1.0
7413,PHYS,0.07589676895684656,0.4556809176024214,0.0001630842834151734,40,0.4,1.0,1.0
7498,PHYS,0.07559779668148586,0.4556809176012327,0.00016308428354868087,40,0.4,1.0,1.0
7585,PHYS,0.07548255193462505,0.4556809176000166,0.00016308428368317813,40,0.4,1.0,1.0
7673,PHYS,0.07502239561340769,0.45568091759878826,0.00016308428381930917,40,0.4,1.0,1.0
7762,PHYS,0.07483617348922277,0.455680917597544,0.00016308428395969687,40,0.4,1.0,1.0
7852,PHYS,0.07449582097783729,0.4556809175962867,0.00016308428409953543,40,0.4,1.0,1.0
7943,PHYS,0.07407720253828945,0.4556809175950186,0.0001630842842425749,40,0.4,1.0,1.0
8035,PHYS,0.07385839119457821,0.4556809175937298,0.00016308428438170097,40,0.4,1.0,1.0
8128,PHYS,0.073320925685565,0.45568091759243046,0.0001630842845288749,40,0.4,1.0,1.0
8222,PHYS,0.07305072912224994,0.4556809175911166,0.00016308428467498213,40,0.4,1.0,1.0
8317,PHYS,0.07257189839386821,0.4556809175897888,0.00016308428482050412,40,0.4,1.0,1.0
8413,PHYS,0.07212257426928066,0.45568091758844853,0.00016308428497081585,40,0.4,1.0,1.0
8511,PHYS,0.07174959253273294,0.45568091758708135,0.00016308428512501333,40,0.4,1.0,1.0
8609,PHYS,0.07116147688913348,0.45568091758571105,0.00016308428527676288,40,0.4,1.0,1.0
8709,PHYS,0.07082689250046784,0.45568091758431184,0.00016308428543030661,40,0.4,1.0,1.0
8810,PHYS,0.07017974316593137,0.45568091758290075,0.00016308428559033138,40,0.4,1.0,1.0
8912,PHYS,0.069831303383835,0.45568091758147594,0.00016308428574842647,40,0.4,1.0,1.0
9015,PHYS,0.06918365092841607,0.45568091758003676,0.00016308428590760122,40,0.4,1.0,1.0
9120,PHYS,0.06876937240881854,0.4556809175785694,0.0001630842860722001,40,0.4,1.0,1.0
9225,PHYS,0.0681538563278349,0.45568091757710266,0.00016308428623495395,40,0.4,1.0,1.0
9332,PHYS,0.06767608433535502,0.45568091757560686,0.0001630842864022919,40,0.4,1.0,1.0
9440,PHYS,0.06708354352347713,0.45568091757409795,0.0001630842865704375,40,0.4,1.0,1.0
9549,PHYS,0.06656510301266107,0.4556809175725761,0.00016308428673823193,40,0.4,1.0,1.0
9660,PHYS,0.06599636924848787,0.45568091757102425,0.00016308428691226285,40,0.4,1.0,1.0
9772,PHYS,0.06546270044451537,0.45568091756945883,0.000163084287086894,40,0.4,1.0,1.0
9885,PHYS,0.06490527065339424,0.4556809175678807,0.00016308428726009936,40,0.4,1.0,1.0
10000,PHYS,0.0643821080597434,0.45568091756627327,0.000163084287441502,40,0.4,1.0,1.0
10115,PHYS,0.06382096981780015,0.455680917564668,0.00016308428762075168,40,0.4,1.0,1.0
10232,PHYS,0.06334685717615243,0.45568091756303153,0.00016308428780237446,40,0.4,1.0,1.0
10351,PHYS,0.06276190759329456,0.45568091756136686,0.00016308428798461703,40,0.4,1.0,1.0
10471,PHYS,0.062357860193935404,0.4556809175596938,0.0001630842881748262,40,0.4,1.0,1.0
10592,PHYS,0.06176751575946171,0.45568091755800016,0.00016308428836279352,40,0.4,1.0,1.0
10715,PHYS,0.06143048546895519,0.45568091755628287,0.00016308428855212783,40,0.4,1.0,1.0
10839,PHYS,0.06085589766662048,0.4556809175545512,0.00016308428874703962,40,0.4,1.0,1.0
10964,PHYS,0.060570702858093864,0.45568091755280166,0.00016308428894150627,40,0.4,1.0,1.0
11091,PHYS,0.06008062339950098,0.4556809175510277,0.00016308428913702663,40,0.4,1.0,1.0
11220,PHYS,0.05977371689903009,0.45568091754922513,0.00016308428933962948,40,0.4,1.0,1.0
11350,PHYS,0.05945751659397869,0.45568091754740775,0.0001630842895418108,40,0.4,1.0,1.0
11481,PHYS,0.05910513318674963,0.4556809175455805,0.00016308428974455002,40,0.4,1.0,1.0
11614,PHYS,0.058948233527603096,0.45568091754371887,0.00016308428995245733,40,0.4,1.0,1.0
11748,PHYS,0.058615061878968144,0.4556809175418458,0.00016308429016135688,40,0.4,1.0,1.0
11885,PHYS,0.05852166826901745,0.4556809175399305,0.00016308429037020233,40,0.4,1.0,1.0
12022,PHYS,0.05836581384624131,0.45568091753801704,0.0001630842905872093,40,0.4,1.0,1.0
12161,PHYS,0.05820482561798123,0.45568091753607537,0.0001630842908025093,40,0.4,1.0,1.0
12302,PHYS,0.05827128135448779,0.45568091753410334,0.00016308429102306898,40,0.4,1.0,1.0
12445,PHYS,0.05817498457066907,0.45568091753210727,0.0001630842912449304,40,0.4,1.0,1.0
12589,PHYS,0.058219761726854696,0.455680917530095,0.00016308429146949687,40,0.4,1.0,1.0
12735,PHYS,0.05838144112582102,0.45568091752805506,0.00016308429169842044,40,0.4,1.0,1.0
